X,Y,YEAR,MO,DAY,VEI,VOL_ID,FATALITIES,ASSOC_EQ,ASSOC_TSU,COMMENTS,DAMAGE_MILLIONS_DOLLARS,DAMAGE_AMOUNT_ORDER,DAMAGE_DESCRIPTION,DEATHS,DEATHS_AMOUNT_ORDER,DEATHS_DESCRIPTION,INJURIES,INJURIES_AMOUNT_ORDER,INJURIES_DESCRIPTION,MISSING,MISSING_AMOUNT_ORDER,MISSING_DESCRIPTION,HOUSES_DESTROYED,HOUSES_AMOUNT_ORDER,HOUSES_DESCRIPTION,DAMAGE_MILLIONS_DOLLARS_TOTAL,DAMAGE_AMOUNT_ORDER_TOTAL,DAMAGE_TOTAL_DESCRIPTION,DEATHS_TOTAL,DEATHS_AMOUNT_ORDER_TOTAL,DEATHS_TOTAL_DESCRIPTION,INJURIES_TOTAL,INJURIES_AMOUNT_ORDER_TOTAL,INJURIES_TOTAL_DESCRIPTION,MISSING_TOTAL,MISSING_AMOUNT_ORDER_TOTAL,MISSING_TOTAL_DESCRIPTION,HOUSES_DESTROYED_TOTAL,HOUSES_AMOUNT_ORDER_TOTAL,HOUSES_TOTAL_DESCRIPTION,SIGNIF,VALIDITY,NUM,NAME,LOCATION,LATITUDE,LONGITUDE,ELEVATION,MORPHOLOGY,STATUS,TIME_ERUPT,ID,COUNTRY,NUM_SLIDES,SIG_ID,TSU_ID,HAZ_EVENT_ID,OBJECTID
35.902,-2.751,1917,1,1,3,20212,,,,"The volcano erupted violently in January 1917. Ash fall from the eruption killed of formerly luxuriant vegetation on the slopes of the mountain, it has not recovered fully to the present day.",,1,Limited (<$1 million),,,,,,,,,,,,,,1,Limited (<$1 million),,,,,,,,,,,,,1,4,0202-12=,"Lengai, Ol Doinyo",Africa-E,-2.751,35.902,2890,Stratovolcano,Historical,D1,20212,Tanzania,0,,,1666,351
139.97,37.12,1410,3,5,3,80315,180,,,180 persons and many cattle killed.,,,,180,3,Many (~101 to 1000 people),,,,,,,,,,,,,180,3,Many (~101 to 1000 people),,,,,,,,,,1,,0803-15=,Nasu,Honshu-Japan,37.12,139.97,1917,Stratovolcano,Historical,D2,80315,Japan,0,,,1203,1195
138.03,36.92,1974,7,28,2,80309,3,,,Mountain climbing students of Chiba University killed by ejecta while camped near fissure crater.,,,,3,1,Few (~1 to 50 people),,,,,,,,,,,,,3,1,Few (~1 to 50 people),,,,,,,,,,1,,0803-09=,Niigata-Yake-yama,Honshu-Japan,36.92,138.03,2400,Lava dome,Historical,D1,80309,Japan,0,,,1100,1216
25.396,36.404,1866,2,20,2,10204,1,,,"The captain of a ship loading materials at a dock on Micra Kameni island was killed by an ejected block, and others were injured. (reference #9675)",,,,1,1,Few (~1 to 50 people),,1,Few (~1 to 50 people),,,,,,,,,,1,1,Few (~1 to 50 people),,1,Few (~1 to 50 people),,,,,,,1,,0102-04=,Santorini,Greece,36.404,25.396,329,Shield volcano,Historical,D2,10204,Greece,0,,,1650,1444
25.396,36.404,1650,9,26,4,10204,120,,Y,"Some died of opthalmias caused by sulfurous vapor; others (approx. 50) were suffocated by vapors on Sept 30. The crew of a ship passing too near the volcano was suffocated on Oct 2. Others (approx. 20 laborers) were killed by a shower of black dust on Nov 4. Fytikas attributes 50 deaths to a tsunami, and does not mention other fatalities. [Reference #1633 - Fytikas lists 50 deaths due to gases from the eruption?] (reference #9675)
<P>On 29/9/1650 a tsunami caused serious damage to Thera's coasts and to other islands, within a radius of 150 km. The SO<sub>2</sub>, which was produced in large quantities from Kolombos centre, proved to be a serious danger when the volcanic plume was directed by the wind towards Thera. More than 50 people lost their lives and more than 1O00 animals were killed... Gases from the eruption of 1650 caused the death of 50 people and more than 1O00 animals on Thera. (reference #1633)",,,,120,3,Many (~101 to 1000 people),,,,,,,,,,,,,120,3,Many (~101 to 1000 people),,,,,,,,,,1,4,0102-04=,Santorini,Greece,36.404,25.396,329,Shield volcano,Historical,D2,10204,Greece,0,,269,1356,1444
25.396,36.404,-1610,,,6,10204,,Y,Y,"1610 B.C. Deaths probably occurred here, and, as a resuIt of tsunamis, in ports and seaside villages on Crete and elsewhere. However, no direct evidence of deaths has been found. (reference #9675)
<P>1380 B.C. The notorious gigantic eruption of the Santorian volcano on Thera Island was accompanied by a strong earthquake and a colossal tsunami about 1400 BC and was the cause of the destruction of the Crete-Mycenaean (Minoan) civilization of the Bronze Age. (reference #416)
<P>Dates of eruption as listed in literature:
<table border = ""0"" align=""left"" cellspacing=""5"">
<tr><th align=""left""><u>Year</u></th><th align=""left""><u>Reference #</u></th></tr>
<tr><td>late 17th Century B.C</td><td>2406</td></tr>
<tr><td>1650 B.C.</td><td>1412</td></tr>
<tr><td>1630 B.C.</td><td>11164</td></tr>
<tr><td>1638 B.C.</td><td>2380</td></tr>
<tr><td>1627-1600 B.C</td><td>2991</td></tr>
<tr><td>1610 B.C.</td><td>9675</td></tr>
<tr><td>1410 B.C.</td><td>4139</td></tr>
<tr><td>1380 B.C.</td><td>416, 2130</td></tr>
</table>",,3,Severe (~>$5 to $24 million),,3,Many (~101 to 1000 people),,,,,,,,,,,3,Severe (~>$5 to $24 million),,3,Many (~101 to 1000 people),,,,,,,,,,1,4,0102-04=,Santorini,Greece,36.404,25.396,329,Shield volcano,Historical,D2,10204,Greece,0,5877,3,1351,1444
107.6,-6.77,1846,5,27,2,60309,,,,Unknown deaths.,,,,,1,Few (~1 to 50 people),,,,,,,,,,,,,,1,Few (~1 to 50 people),,,,,,,,,,1,,0603-09=,Tangkubanparahu,Java,-6.77,107.6,2084,Stratovolcano,Historical,D1,60309,Indonesia,0,,,2496,551
165.8,-10.38,1966,1,13,3,50601,,,Y,"Volcanic Explosivity Index (VEI):  3, 
Area of Activity: Upper NW flank. 
Eruptive Characteristics:
    Flank (excentric) vent,
    Explosive eruption,
    Phreatic explosion(s),
    Lava flow(s),
    Tsunami (giant sea waves),
    Evacuation,
    Debris avalanche(s). (reference #2432)
<P>1966. Tinakula. Ocean entry by landslide from small failure near summit. Small local waves only. (reference #10446, p. 536)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0506-01=,Tinakula,Santa Cruz Is-SW Pac,-10.38,165.8,851,Stratovolcano,Historical,D1,50601,Solomon Is.,0,,5478,2234,589
165.8,-10.38,1971,9,6,2,50601,,,Y,"Start Date: 1971 Sep 6, Stop Date: 1971 Dec 11. Eruption Certainty: Confirmed. VEI 2. Evidence: Historical Observations. Upper and lower NW flanks. (reference #2432)
<P>Other tsunamis due to earthquakes accompanying eruptions
are: ... 1971 September 6 Tinakula... (reference #1686)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0506-01=,Tinakula,Santa Cruz Is-SW Pac,-10.38,165.8,851,Stratovolcano,Historical,D1,50601,Solomon Is.,0,,2043,2235,589
142.68,43.42,1962,6,29,3,80505,5,,,"5 killed, 11 injured by falling blocks.",,,,5,1,Few (~1 to 50 people),11,1,Few (~1 to 50 people),,,,,,,,,,5,1,Few (~1 to 50 people),11,1,Few (~1 to 50 people),,,,,,,1,,0805-05=,Tokachi,Hokkaido-Japan,43.42,142.68,2077,Stratovolcano,Historical,D1,80505,Japan,0,,,2746,604
142.68,43.42,1926,5,24,3,80505,144,,,"Initial explosion destroyed hot spring bath house killing 3. Second explosion 4 hours later produced avalanche from Cone and hot mudflows Which swept down Hurano valley mixed with snowmelt reaching town 20 km W of crater in 26 minutes. 137 killed, 207 or more injured, and 5,080 houses destroyed
in Hurano Valley. Finch cites newspaper reports as suggesting 400 lives lost - lava flows, floods and explosions each taking a share - with 144 bodies recovered in 2 days. Witham lists range of 144-207. (reference #9675)",,,,144,3,Many (~101 to 1000 people),207,3,Many (~101 to 1000 people),,,,5080,3,Many (~101 to 1000 houses),,,,144,3,Many (~101 to 1000 people),207,3,Many (~101 to 1000 people),,,,5080,3,Many (~101 to 1000 houses),1,,0805-05=,Tokachi,Hokkaido-Japan,43.42,142.68,2077,Stratovolcano,Historical,D1,80505,Japan,0,,,2740,604
140.32,30.48,1939,8,17,2,80409,2,,,Two deaths. Cause not listed.,,,,2,1,Few (~1 to 50 people),,,,,,,,,,,,,2,1,Few (~1 to 50 people),,,,,,,,,,1,,0804-09=,Tori-shima,Izu Is-Japan,30.48,140.32,403,Stratovolcano,Historical,D1,80409,Japan,0,,,2609,617
140.32,30.48,1902,8,7,3,80409,125,,,"All islanders killed; no bodies recovered.",,,,125,3,Many (~101 to 1000 people),,,,,,,,,,,,,125,3,Many (~101 to 1000 people),,,,,,,,,,1,,0804-09=,Tori-shima,Izu Is-Japan,30.48,140.32,403,Stratovolcano,Historical,D1,80409,Japan,0,,,2608,617
140.83,42.53,1978,1,13,3,80503,3,,,Deaths at Toyako-onsen resulted from mudflows derived from newly deposited tephra. 2 injuries also reported.,,,,3,1,Few (~1 to 50 people),2,1,Few (~1 to 50 people),,,,,,,,,,3,1,Few (~1 to 50 people),2,1,Few (~1 to 50 people),,,,,,,1,,0805-03=,Usu,Hokkaido-Japan,42.53,140.83,731,Stratovolcano,Historical,D1,80503,Japan,0,,,2699,745
140.83,42.53,1944,6,23,2,80503,1,,,Child suffocated by ash fall.,,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,0805-03=,Usu,Hokkaido-Japan,42.53,140.83,731,Stratovolcano,Historical,D1,80503,Japan,0,,,2697,745
140.83,42.53,1910,7,25,2,80503,1,,,Death in lahar.,,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,0805-03=,Usu,Hokkaido-Japan,42.53,140.83,731,Stratovolcano,Historical,D1,80503,Japan,0,,,2696,745
140.83,42.53,1822,3,9,4,80503,50,,,"50 killed and 53 injured (=CAVW total of 103), all in old village of Abuta (S side of volcano). 1,437 horses also killed and old Abuta destroyed.",,,,50,1,Few (~1 to 50 people),53,2,Some (~51 to 100 people),,,,,2,Some (~51 to 100 houses),,,,50,1,Few (~1 to 50 people),53,2,Some (~51 to 100 people),,,,,2,Some (~51 to 100 houses),1,,0805-03=,Usu,Hokkaido-Japan,42.53,140.83,731,Stratovolcano,Historical,D1,80503,Japan,0,,,2695,745
140.83,42.53,1663,8,16,5,80503,5,,,Deaths by ashfall (and base surge?),,,,5,1,Few (~1 to 50 people),,,,,,,,,,,,,5,1,Few (~1 to 50 people),,,,,,,,,,1,,0805-03=,Usu,Hokkaido-Japan,42.53,140.83,731,Stratovolcano,Historical,D1,80503,Japan,0,,,2693,745
169.425,-19.52,1994,1,15,3,50710,1,,,"During October 1993, a telemetered surveillance station registered variations in the seismicity at Yasur. The station is located 2 km from the crater on the ashflow plain. Seismicity (detected at five stations) generally increased from October 1993 to January 1994, corresponding to renewed eruptive activity. Very strong activity from January 1994 to January 1995 (comparable to 1976-77) ejected bombs in a radius of ~400 m from the crater rim (figure 4). Ashfall measured at the surveillance station totaled ~12 cm during January-October 1994. Seismicity remained high throughout 1994, then declined after January 1995.
Because Yasur is very accessible, it has been promoted as a tourist destination, resulting in a greater number of visitors and greater risk of accidents. In mid-January 1994 and early February 1995, when activity began to decline, there were two accidents with three victims. 
(reference #2432)",,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,0507-10=,Yasur,Vanuatu-SW Pacific,-19.52,169.425,361,Stratovolcano,Historical,D1,50710,Vanuatu,0,,,2308,799
155.55,50.858,1981,4,27,2,90039,,,,"The eruption began during the day on 27 April and was not preceded by any appreciable seismic activity. Significant ashfalls were reported over a wide area. Soviet volcanologists reported that the ash, a pyroxene olivine basalt, fell as much as 1,000 km from the volcano, over an area of 150,000 km2. They noted an accumulation of 30 cm of ash 7 km from Alaid, and that 20-25 cm fell on the town of Severokurilsk (45 km ESE of the volcano), where residents heard roaring noises and saw a glow from the volcano during the night. Schools were closed in Severokurilsk and radio communication was disrupted. Some damage was caused to buildings.",,1,Limited (<$1 million),,,,,,,,,,,,,,1,Limited (<$1 million),,,,,,,,,,,,,1,4,0900-39=,Alaid,Kuril Is,50.858,155.55,2339,Stratovolcano,Historical,D1,90039,Russia,0,,,2844,853
109.92,-7.2,1847,12,4,2,60320,,,,Fatalities low.,,,,,2,Some (~51 to 100 people),,,,,,,,,,,,,,2,Some (~51 to 100 people),,,,,,,,,,1,,0603-20=,Dieng Volc Complex,Java,-7.2,109.92,2565,Complex volcano,Historical,D1,60320,Indonesia,0,,,2572,54
109.92,-7.2,1826,10,11,2,60320,,,,Fatalities low.,,,,,2,Some (~51 to 100 people),,,,,,,,,,,,,,2,Some (~51 to 100 people),,,,,,,,,,1,,0603-20=,Dieng Volc Complex,Java,-7.2,109.92,2565,Complex volcano,Historical,D1,60320,Indonesia,0,,,2571,54
109.92,-7.2,1939,10,13,1,60320,10,,,Lahars destroyed 50 ha of land and steam explosions caused 10 deaths and damage. Verstappen reports deaths were at Timbang.,,1,Limited (<$1 million),10,1,Few (~1 to 50 people),,,,,,,,,,,1,Limited (<$1 million),10,1,Few (~1 to 50 people),,,,,,,,,,1,,0603-20=,Dieng Volc Complex,Java,-7.2,109.92,2565,Complex volcano,Historical,D1,60320,Indonesia,0,,,2574,54
109.92,-7.2,1928,5,13,2,60320,40,,,"One person was killed by a falling rock at Simbar, 750 m from the vent near Timbang. Verstappen does not specify cause of death but reports 39 people killed at Butak. The Volcanological Society of Indonesia (VSI) plaque near Sinila crater lists 29 fatalities in 1928.",,,,40,1,Few (~1 to 50 people),,,,,,,,,,,,,40,1,Few (~1 to 50 people),,,,,,,,,,1,,0603-20=,Dieng Volc Complex,Java,-7.2,109.92,2565,Complex volcano,Historical,D1,60320,Indonesia,0,,,2573,54
107.83,-7.13,1690,,,3,60313,,,,Unknown number of deaths.,,,,,1,Few (~1 to 50 people),,,,,,,,,,,,,,1,Few (~1 to 50 people),,,,,,,,,,1,,0603-13=,Guntur,Java,-7.13,107.83,2249,Complex volcano,Historical,D3,60313,Indonesia,0,,,2505,182
159.43,54.05,1996,1,2,2,100013,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1000-13=,Karymsky,Kamchatka,54.05,159.43,1536,Stratovolcano,Historical,D1,100013,Russia,0,,2392,2921,324
157.95,-9.02,1951,,,2,50506,,,Y,"In late 1951 small tsunamis occurred frequently from the submarine volcano Kavachi. Ref #3482 discusses date as possibly Dec 22, 1951. Other references refer to eruption and tsunamis as the ""late in 1951"".",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0505-06=,Kavachi,Solomon Is-SW Pacifi,-9.02,157.95,-20,Submarine volcano,Historical,D1,50506,Solomon Is.,0,,1816,2208,332
145.061,-4.1,1996,12,3,3,50102,13,,,"1996, December 3. Pyroclastic flows overran the village of Budua Old on the SW flank, resulting in 13 deaths. Wilham lists range of 4-13 fatalities and 29 injured. (reference #9675)",,,,13,1,Few (~1 to 50 people),29,1,Few (~1 to 50 people),,,,,,,,,,13,1,Few (~1 to 50 people),29,1,Few (~1 to 50 people),,,,,,,1,,0501-02=,Manam,New Guinea-NE of,-4.1,145.061,1807,Stratovolcano,Historical,D1,50102,Papua New Guinea,0,,,2125,417
154.508,49.12,1933,1,8,3,90030,,Y,Y,"A tsunami from the collapse of Severgiin volcano reached as far as Onekotan and Paramushir Islands, where two persons were killed. Tsunami reported to be 20 m high.",,,,,,,,,,,,,,,,,,,2,1,Few (~1 to 50 people),,,,,,,,,,1,,0900-30=,Kharimkotan,Kuril Is,49.12,154.508,1145,Stratovolcano,Historical,D2,90030,Russia,0,,1657,2822,432
140.68,42.07,1929,6,17,4,80502,2,,,"2 killed and 4 injured by pyroclastic fall; Volcano Letter (VL) 372 (1932) reports 1 death, probably as a result of pumice flows.",,,,2,1,Few (~1 to 50 people),4,1,Few (~1 to 50 people),,,,,,,,,,2,1,Few (~1 to 50 people),4,1,Few (~1 to 50 people),,,,,,,1,,0805-02=,Komaga-take,Hokkaido-Japan,42.07,140.68,1140,Stratovolcano,Historical,D1,80502,Japan,0,,,2686,455
140.68,42.07,1856,9,25,4,80502,20,,,Nearly all houses at Honbetsu near Shikabe were burned. 20 fatalities produced by pumice flow.,,,,20,1,Few (~1 to 50 people),,,,,,,,3,Many (~101 to 1000 houses),,,,20,1,Few (~1 to 50 people),,,,,,,,3,Many (~101 to 1000 houses),1,,0805-02=,Komaga-take,Hokkaido-Japan,42.07,140.68,1140,Stratovolcano,Historical,D1,80502,Japan,0,,,2679,455
140.68,42.07,1640,7,31,5,80502,,Y,Y,Debris avalanche caused tsunami which killed 700. Many ships also destroyed.,,,,,,,,,,,,,,,,,1,Limited (<$1 million),700,3,Many (~101 to 1000 people),,,,,,,20,1,Few (~1 to 50 houses),1,4,0805-02=,Komaga-take,Hokkaido-Japan,42.07,140.68,1140,Stratovolcano,Historical,D1,80502,Japan,0,942,253,2676,455
105.423,-6.102,1930,3,17,2,60200,,,Y,"March 17, 1930. In 1930, the Krakatau Volcano erupted with the formation of a mud island. At one of the intermediate stages (the 12th), between March 10 and April 5, the surface of the sea repeatedly swelled up above the volcano, on March 17 to a height of 500 m. (reference #414)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0602-00=,Krakatau,Indonesia,-6.102,105.423,813,Caldera,Historical,D1,60200,Indonesia,0,,1624,2433,473
105.423,-6.102,1928,3,28,,60200,,,Y,"<P><blockquote><i>Reference #414:</blockquote></i>
<P>1928, March 26. An eruption of Krakatau Volcano was accompanied by waves which were observed in the vicinity of the volcano.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0602-00=,Krakatau,Indonesia,-6.102,105.423,813,Caldera,Historical,D1,60200,Indonesia,0,,1593,2431,473
105.423,-6.102,1883,8,27,6,60200,2000,,Y,"<P><blockquote><i>Reference #1412:</blockquote></i>
<P>1883, August 26. >36,417 deaths. Although all recorded deaths have commonly been attributed to the devastating tsunamis, an estimated 2,000 were killed on southern Sumatra by ""hot ashes"" and there is clear evidence that pyroclastic flows reached that far. All 3,150 people in the path of these flows, on islands between Krakatau and Sumatra were killed; probably most by early tsunami but surely none survived the culminating eruption at 1000 on Aug 27. Various indirect causes killed a small number elsewhere. Unknown number injured, 165 villages completely destroyed. 132 partly destroyed.
<P><blockquote><i>Reference #2432:</blockquote></i>
<P>The renowned volcano Krakatau (frequently misstated as Krakatoa) lies in the Sunda Strait between Java and Sumatra. Collapse of the ancestral Krakatau edifice, perhaps in 416 AD, formed a 7-km-wide caldera. Remnants of this ancestral volcano are preserved in Verlaten and Lang Islands; subsequently Rakata, Danan and Perbuwatan volcanoes were formed, coalescing to create the pre-1883 Krakatau Island. Caldera collapse during the catastrophic 1883 eruption destroyed Danan and Perbuwatan volcanoes, and left only a remnant of Rakata volcano. This eruption, the 2nd largest in Indonesia during historical time, caused more than 36,000 fatalities, most as a result of devastating tsunamis that swept the adjacent coastlines of Sumatra and Java. Pyroclastic surges traveled 40 km across the Sunda Strait and reached the Sumatra coast. After a quiescence of less than a half century, the post-collapse cone of Anak Krakatau (Child of Krakatau) was constructed within the 1883 caldera at a point between the former cones of Danan and Perbuwatan. Anak Krakatau has been the site of frequent eruptions since 1927.
<P>Start date of eruption: 1883 May 20 	
<P>Stop date of eruption: 1883 Oct 21 (?)
<P><blockquote><i>Reference #9779:</blockquote></i>
<P>Krakatau (or Krakatoa), an island volcano lying in the Sunda Straits between Java and Sumatra at 6<sup>o</sup> S, erupted violently on August 26 and 27, 1883. The Krakatau eruption was also an ignimbriteforming event, although the pyroclasticflow deposits and associated airfall ash were of much smaller volume than the Tambora eruption. The magma was dacitic in composition (65% to 68% Si0<sub>2</sub>). The
volume of the near-source Krakatau deposits (largely pyroclastic-flow deposits) is estimated to be about 12 km<sup>3</sup>. The vo1uminous pyroclastic flows entered the sea where they generated a tsunami, and may have produced secondary explosions. The eruption column is reported to have been up to 80 km high, but about 40 km seems a more likely estimated based on eruption dynamics.",,3,Severe (~>$5 to $24 million),2000,4,Very Many (~1001 or more people),,3,Many (~101 to 1000 people),,,,,3,Many (~101 to 1000 houses),,3,Severe (~>$5 to $24 million),36417,4,Very Many (~1001 or more people),,3,Many (~101 to 1000 people),,,,,3,Many (~101 to 1000 houses),1,4,0602-00=,Krakatau,Indonesia,-6.102,105.423,813,Caldera,Historical,D1,60200,Indonesia,0,,1142,2429,473
148.15,-8.95,1951,1,15,4,50301,2942,,,"All killed in pyroclastic flows at N-flank villages. Of 40 survivors from inner zone of devastation who reached hospital, 22 died within 24 hours.",,,,2942,4,Very Many (~1001 or more people),,2,Some (~51 to 100 people),,,,,,,,,,2942,4,Very Many (~1001 or more people),,2,Some (~51 to 100 people),,,,,,,1,,0503-01=,Lamington,New Guinea,-8.95,148.15,1680,Stratovolcano,Historical,D2,50301,Papua New Guinea,0,,,2188,504
154.175,48.875,1872,,,4,90029,,,,"Ainu village destroyed, possibly by incandescent avalanches; Gorshkov considers this eruption to be from Sinarka, not Kuntomintar.",,,,,3,Many (~101 to 1000 people),,,,,,,,,,,,,,3,Many (~101 to 1000 people),,,,,,,,,,1,,0900-29=,Sinarka,Kuril Is,48.875,154.175,934,Stratovolcano,Historical,D3,90029,Russia,0,,,2818,1489
147.35,-2.38,1953,6,27,0,50001,,,Y,"<P><blockquote><i>Reference #2432:</blockquote></i>
<P>1953, June 27 - 1957, January 28. The historically active Tuluman Islands, 1.5 km south of Lou Island, were formed during a 1953-1957 eruption.

<P><blockquote><i>Reference #414:</blockquote></i>
<P>1953, June 27. A clearly audible noise heralded an underwater eruption in Saint Andrew Channel. Soon afterwards, puffs of smoke became visible as they rose above the water surface at a point 2/3 of the way from Baluan Island to Lou Island.",,,,,,,,,,,,,,,,,1,Limited (<$1 million),,,,,,,,,,,,,1,,0500-01=,St. Andrew Strait,Admiralty Is-SW Paci,-2.38,147.35,270,Complex volcano,Historical,D2,50001,Papua New Guinea,0,,1838,2071,1520
